run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
245, 0.000585768, 1.56622e-06, 3, 2, 17527, 187.223, 60865.4
245, 0.000749689, 1.75848e-06, 3, 2, 17731, 210.351, 62550.5
245, 0.000918261, 1.64201e-06, 3, 2, 17878, 233.373, 64006.5
245, 0.00109922, 1.93298e-06, 2, 2, 18265, 259.071, 64648.8
245, 0.00128995, 2.06413e-06, 2, 2, 18685, 283.267, 65659.1
245, 0.00150699, 2.10734e-06, 2, 2, 19039, 310.219, 66051.1
245, 0.00173613, 2.54686e-06, 2, 2, 19192, 337.825, 66309.2
245, 0.00200915, 2.81143e-06, 2, 2, 19462, 364.209, 66808.9
245, 0.00232178, 3.03148e-06, 2, 2, 19954, 395.325, 66531.8
245, 0.00263597, 3.412e-06, 2, 2, 20677, 425.118, 66645.3
245, 0.00299082, 3.56955e-06, 3, 2, 21013, 457.06, 66543.2
245, 0.0033286, 3.63682e-06, 2, 2, 21421, 497.293, 65433.5
245, 0.00370515, 3.98063e-06, 3, 2, 21748, 533.427, 65049.9
245, 0.00413724, 4.24689e-06, 3, 2, 22207, 566.073, 65177.3
245, 0.00457491, 4.74829e-06, 3, 2, 23104, 604.235, 64809
245, 0.00505643, 4.53348e-06, 3, 2, 24049, 643.174, 64555
245, 0.00551916, 4.86855e-06, 3, 2, 24547, 683.967, 64259.3
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
246, 0, 1, 3, 2, 14284, 693.452, 64163.5
246, 2.19718e-05, 1.63838e-07, 2, 2, 13090, 15.8567, 76733.2
246, 4.86393e-05, 3.13103e-07, 2, 1, 14203, 31.5349, 81946.4
246, 9.10628e-05, 4.78205e-07, 2, 2, 14845, 47.886, 84296.7
246, 0.000149986, 6.04908e-07, 2, 2, 15346, 70.2133, 78997.5
246, 0.00021856, 8.10114e-07, 2, 2, 16042, 95.35, 74670.1
246, 0.000315253, 1.07048e-06, 3, 2, 16906, 117.848, 74339.4
246, 0.00042293, 1.02185e-06, 2, 1, 17731, 140.551, 74679.9
246, 0.00053117, 1.19973e-06, 3, 1, 18490, 164.196, 74951.9
246, 0.000664054, 1.40964e-06, 3, 2, 19108, 195.824, 72457.5
246, 0.000812529, 1.55993e-06, 3, 2, 19741, 222.281, 72577.1
246, 0.0009763, 1.7167e-06, 3, 1, 20314, 249.421, 72717.6
246, 0.00115607, 1.87686e-06, 3, 2, 20887, 278.284, 72576.1
246, 0.00135104, 2.03113e-06, 3, 2, 21505, 318.695, 70023
246, 0.001562, 2.18709e-06, 4, 2, 22165, 353.474, 69312.6
246, 0.00178865, 2.34469e-06, 3, 2, 22852, 388.457, 68868.5
246, 0.00203131, 2.50512e-06, 4, 2, 23701, 423.594, 68648
246, 0.00228677, 2.41701e-06, 3, 2, 24685, 458.066, 68760.6
246, 0.00252408, 2.67308e-06, 3, 2, 25579, 498.758, 68193.8
246, 0.00280987, 2.9515e-06, 4, 2, 26473, 543.636, 67360.7
246, 0.00301184, 3.02887e-06, 3, 2, 27292, 588.72, 66754.5
246, 0.0033246, 3.21034e-06, 4, 2, 28486, 639.106, 65853
246, 0.00365395, 3.37584e-06, 3, 2, 29644, 686.117, 65582.6
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
247, 0, 1, 5, 2, 14284, 715.65, 64802.4
247, 1.26979e-05, 8.86562e-08, 2, 1, 12712, 17.7344, 67624.6
247, 2.70263e-05, 1.69044e-07, 2, 1, 13855, 34.7909, 72672.2
247, 4.97926e-05, 2.69775e-07, 2, 2, 14488, 52.9553, 74486.5
247, 8.0811e-05, 3.16516e-07, 2, 1, 14866, 71.8378, 75433.5
247, 0.000117618, 4.40268e-07, 3, 2, 15610, 92.8774, 74744.5
247, 0.000169858, 5.75119e-07, 3, 2, 16531, 113.9, 74991.2
247, 0.000225977, 5.5487e-07, 3, 2, 17614, 135.281, 75804.8
247, 0.000289981, 6.55587e-07, 3, 2, 18757, 157.198, 76819.5
247, 0.000362108, 8.49941e-07, 3, 2, 19534, 180.901, 77396
247, 0.000440635, 7.87238e-07, 3, 2, 19651, 211.604, 75379.7
247, 0.000525133, 9.35658e-07, 2, 2, 20200, 237.779, 75458.9
247, 0.000634608, 1.14041e-06, 3, 2, 20965, 267.694, 74710.7
247, 0.000751997, 1.11365e-06, 3, 2, 21616, 301.173, 73475.7
247, 0.000880427, 1.32417e-06, 3, 2, 22342, 332.949, 73063.4
247, 0.00101981, 1.44565e-06, 3, 2, 23194, 366.798, 72511.7
247, 0.00115571, 1.32022e-06, 3, 2, 24271, 405.045, 71525.6
247, 0.00129055, 1.42857e-06, 3, 2, 25072, 443.665, 70852.2
247, 0.00144438, 1.65134e-06, 3, 2, 25948, 481.922, 70526.6
247, 0.00161153, 1.72652e-06, 3, 2, 26722, 518.659, 70605.6
247, 0.0017886, 1.81311e-06, 3, 2, 27760, 557.463, 70582.7
247, 0.0019627, 1.57789e-06, 3, 2, 29005, 600.294, 70268.9
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
248, 0, 1, 3, 2, 14284, 628.858, 69547.8
248, 2.16664e-05, 2.45323e-07, 2, 2, 13480, 15.8537, 80435.6
248, 6.1194e-05, 4.71608e-07, 2, 1, 14296, 28.072, 95079.4
248, 0.000130166, 8.06543e-07, 2, 2, 14680, 43.1796, 95451.1
248, 0.00020979, 8.2388e-07, 2, 2, 14809, 61.0304, 91625.7
248, 0.000295467, 8.75156e-07, 2, 1, 15334, 74.9091, 94775.9
248, 0.000398507, 1.13212e-06, 2, 2, 16099, 90.0511, 96234.3
248, 0.000528437, 1.39213e-06, 2, 2, 16714, 110.313, 93484.9
248, 0.000668051, 1.4141e-06, 2, 2, 16909, 133.474, 89862
248, 0.000827388, 1.71804e-06, 2, 2, 17485, 159.719, 85851.3
248, 0.000995727, 1.71538e-06, 2, 2, 17926, 183.938, 84161.3
248, 0.00117155, 1.84003e-06, 2, 2, 18508, 209.098, 82731.1
248, 0.00138651, 2.41651e-06, 3, 2, 19285, 236.568, 81095
248, 0.00163895, 2.41292e-06, 2, 2, 19900, 268.044, 78898.7
248, 0.00188033, 2.48996e-06, 3, 2, 20491, 302.523, 76593.1
248, 0.00213909, 2.64358e-06, 3, 2, 21007, 335.334, 75294.9
248, 0.00240562, 2.75099e-06, 2, 2, 21454, 366.082, 74763.5
248, 0.00269642, 3.10252e-06, 3, 2, 21817, 402.854, 73315.4
248, 0.00304836, 3.82611e-06, 3, 2, 21958, 439.608, 72168.3
248, 0.00344468, 3.92789e-06, 3, 2, 22252, 475.526, 71360
248, 0.00385292, 3.9192e-06, 4, 2, 22534, 510.148, 70889.9
248, 0.00427626, 4.98966e-06, 3, 3, 23071, 547.578, 70200.2
248, 0.00478656, 4.88754e-06, 3, 2, 23587, 591.605, 68915.7
248, 0.00528255, 1.18407e-06, 2, 2, 24220, 630.874, 68413.5
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
249, 0, 1, 4, 2, 14284, 654.54, 68201
249, 1.04554e-05, 5.70205e-08, 2, 1, 21916, 30.3742, 67836.3
249, 1.98242e-05, 1.26099e-07, 2, 1, 23110, 59.2457, 72849.3
249, 3.4135e-05, 1.71506e-07, 2, 1, 23728, 88.6561, 75127.8
249, 5.3497e-05, 2.03382e-07, 2, 1, 24646, 121.874, 74604.6
249, 7.71315e-05, 2.76011e-07, 2, 1, 25795, 154.146, 75318.7
249, 0.000105049, 2.91157e-07, 2, 1, 27049, 189.283, 75304.5
249, 0.000136888, 3.19301e-07, 2, 1, 28525, 229.956, 74070.5
249, 0.000175823, 4.16143e-07, 3, 2, 29026, 274.865, 72492
249, 0.00021361, 3.51174e-07, 2, 1, 29065, 313.957, 72719
249, 0.000251921, 4.44473e-07, 2, 2, 29356, 361.001, 71314.3
249, 0.000295638, 4.40129e-07, 2, 1, 30838, 400.445, 71805.2
249, 0.000345834, 5.25644e-07, 2, 2, 32209, 451.056, 70750.2
249, 0.000398248, 5.98142e-07, 2, 2, 33208, 501.353, 70198.3
249, 0.00046067, 5.83793e-07, 3, 2, 33751, 556.981, 69203.6
249, 0.000524544, 7.17569e-07, 3, 2, 34042, 608.835, 68867.5
249, 0.000599336, 9.20787e-07, 3, 2, 34744, 661.588, 68575.1
249, 0.000694495, 9.43247e-07, 3, 2, 35443, 720.486, 67832.3
249, 0.000796557, 1.10528e-06, 4, 2, 36208, 783.758, 66930.6
249, 0.000901769, 1.04248e-06, 3, 2, 36616, 844.63, 66419
249, 0.00100827, 1.07728e-06, 3, 2, 37051, 894.178, 66863
249, 0.00112078, 1.20172e-06, 3, 2, 37351, 947.836, 67003.3
249, 0.00125021, 1.30312e-06, 3, 2, 37531, 1015.06, 66251.5
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
250, 0, 1, 3, 2, 14284, 1050.52, 65911
250, 6.37261e-06, 6.08324e-08, 2, 1, 22561, 28.3239, 75007.1
250, 1.67865e-05, 1.56748e-07, 2, 1, 23575, 61.1051, 72641.2
250, 3.36925e-05, 1.68473e-07, 2, 1, 24334, 97.4492, 70162.4
250, 5.0904e-05, 1.79264e-07, 2, 1, 25321, 126.557, 73643.6
250, 6.92305e-05, 2.04693e-07, 1, 1, 26344, 150.092, 79279.9
250, 9.33488e-05, 2.52831e-07, 2, 1, 27244, 183.631, 79421.6
250, 0.000122891, 2.93025e-07, 2, 2, 27187, 222.463, 77822.5
250, 0.000152811, 2.96102e-07, 2, 2, 27421, 261.307, 76682.1
250, 0.000183478, 3.32134e-07, 2, 1, 27685, 295.747, 77066
250, 0.000220524, 3.89908e-07, 2, 2, 27901, 331.029, 77242.4
250, 0.000259088, 3.84688e-07, 2, 1, 28138, 371.059, 76459.9
250, 0.000297293, 3.80514e-07, 2, 1, 28648, 412.253, 75691.3
250, 0.000337432, 4.38628e-07, 2, 1, 29164, 455.374, 74876.1
250, 0.000386285, 5.25439e-07, 2, 1, 29662, 498.291, 74322.8
250, 0.000437421, 5.05838e-07, 2, 1, 30007, 528.99, 75661.5
250, 0.000491619, 5.78883e-07, 2, 1, 30166, 562.134, 76555.1
250, 0.000553432, 6.50572e-07, 2, 2, 30592, 599.547, 76851.7
250, 0.000620574, 6.6807e-07, 2, 2, 31054, 641.505, 76630.1
250, 0.000688598, 7.0531e-07, 2, 1, 31384, 681.723, 76687.1
250, 0.000763472, 7.37548e-07, 2, 2, 31984, 727.851, 76177
250, 0.000837841, 7.81873e-07, 3, 2, 32731, 775.123, 75709.8
250, 0.000913689, 8.07994e-07, 3, 2, 33799, 827.868, 74903.1
250, 0.000995452, 8.49254e-07, 3, 2, 35050, 884.361, 74011.5
250, 0.00108755, 8.41194e-07, 2, 1, 36028, 941.209, 73325.2
250, 0.00117461, 9.45658e-07, 2, 2, 36757, 997.509, 72832.6
250, 0.00126575, 8.98196e-07, 3, 2, 37414, 1054.35, 72426.4
250, 0.00136012, 1.00423e-06, 3, 2, 37975, 1110.56, 72157.7
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
251, 0, 1, 3, 2, 14284, 1114.51, 72242.6
251, 1.33115e-05, 1.47278e-07, 2, 2, 15580, 20.2669, 72252.8
251, 3.73351e-05, 3.14557e-07, 2, 1, 16594, 43.5909, 70743.3
251, 7.95193e-05, 4.39957e-07, 2, 2, 16909, 67.6793, 70416.3
251, 0.000124201, 4.62897e-07, 2, 1, 17521, 94.9096, 68287.3
251, 0.000178033, 6.24145e-07, 2, 2, 18253, 120.586, 68620.3
251, 0.000253835, 8.42824e-07, 2, 2, 18751, 149.715, 67593
251, 0.000336992, 8.35586e-07, 2, 2, 19078, 172.759, 69531
251, 0.0004168, 8.77001e-07, 3, 2, 19288, 194.147, 71767.8
251, 0.000513746, 1.11754e-06, 3, 2, 19663, 224.029, 70882.5
251, 0.000639104, 1.31667e-06, 3, 2, 20278, 253.785, 70435.2
251, 0.000771813, 1.29641e-06, 2, 2, 20713, 284.834, 69957.5
251, 0.000899894, 1.22576e-06, 3, 2, 21130, 315.704, 69740.1
251, 0.00104048, 1.65423e-06, 4, 2, 21628, 347.293, 69543.2
251, 0.00121705, 1.80605e-06, 3, 2, 22303, 379.279, 69471.7
251, 0.00140694, 2.00683e-06, 3, 2, 22921, 418.973, 68294.3
251, 0.00158613, 1.7888e-06, 2, 2, 23482, 457.661, 67583.8
251, 0.00177998, 1.9721e-06, 3, 2, 24043, 495.779, 67179.1
251, 0.0019777, 2.0477e-06, 2, 2, 24676, 531.866, 67213.6
251, 0.00219673, 2.33844e-06, 2, 2, 25195, 563.19, 67902.4
251, 0.00244871, 2.69443e-06, 3, 2, 25717, 602.165, 67737.4
251, 0.00272263, 2.75647e-06, 3, 2, 26146, 640.661, 67720.4
251, 0.00300398, 2.88469e-06, 3, 2, 26677, 678.12, 67881.7
251, 0.00329745, 2.96041e-06, 2, 2, 27208, 725.29, 67188.7
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
252, 0, 1, 3, 2, 14284, 735.481, 67109.8
252, 1.59957e-05, 1.37348e-07, 2, 1, 18121, 23.2105, 73379.7
252, 3.83562e-05, 2.81236e-07, 2, 1, 19444, 51.8437, 69355.9
252, 7.78679e-05, 4.54564e-07, 2, 2, 19819, 78.6292, 70749.1
252, 0.00012374, 4.81645e-07, 2, 2, 19981, 105.956, 71271.6
252, 0.000178173, 6.95131e-07, 2, 2, 20413, 135.431, 70692.1
252, 0.000251218, 7.12194e-07, 2, 1, 21115, 164.168, 70965.1
252, 0.000312694, 5.47057e-07, 2, 2, 21823, 195.972, 70422.4
252, 0.000372222, 7.18876e-07, 2, 1, 22429, 225.93, 70870.9
252, 0.000458373, 9.28947e-07, 2, 1, 22777, 254.816, 71721.4
252, 0.000557601, 9.8605e-07, 3, 1, 23221, 284.367, 72356.8
252, 0.000660724, 1.10078e-06, 2, 2, 23899, 315.55, 72680.8
252, 0.000780616, 1.27695e-06, 2, 2, 24367, 353.263, 71772
252, 0.000909086, 1.37022e-06, 2, 2, 24700, 388.673, 71551.1
252, 0.00106198, 1.70937e-06, 3, 2, 25153, 428.527, 70705.5
252, 0.00122274, 1.46429e-06, 2, 2, 25915, 469.172, 70016.2
252, 0.00136554, 1.42329e-06, 3, 2, 26575, 512.659, 69192.6
252, 0.00151462, 1.65431e-06, 3, 2, 27352, 550.342, 69354.5
252, 0.00169904, 2.05531e-06, 2, 2, 28234, 589.564, 69454.2
252, 0.0019217, 2.47884e-06, 3, 2, 29065, 632.936, 69224.7
252, 0.00219815, 2.82263e-06, 3, 2, 29956, 679.753, 68789.3
252, 0.00246529, 2.75886e-06, 3, 2, 30844, 722.607, 68912.5
252, 0.00273179, 2.79318e-06, 3, 2, 31600, 771.823, 68559.9
252, 0.00305779, 3.97297e-06, 5, 2, 32401, 830.064, 67597.8
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
253, 0, 1, 3, 2, 14284, 839.982, 67418.4
253, 2.89482e-05, 2.79677e-07, 2, 2, 8755, 6.57224, 124858
253, 7.43815e-05, 5.29037e-07, 2, 1, 9523, 15.2688, 113654
253, 0.000150524, 9.31257e-07, 2, 2, 10093, 25.0075, 108776
253, 0.000248537, 1.00622e-06, 2, 2, 10219, 33.0807, 112787
253, 0.000354682, 1.13518e-06, 2, 2, 10501, 42.2908, 112632
253, 0.000493197, 1.63978e-06, 2, 2, 11110, 51.7353, 112898
253, 0.000676088, 1.90555e-06, 3, 2, 11719, 60.9725, 114527
253, 0.000864371, 1.78811e-06, 2, 2, 12172, 78.1634, 104653
253, 0.0010451, 1.99425e-06, 2, 2, 12808, 94.9518, 99267.1
253, 0.00125982, 2.21771e-06, 2, 2, 13477, 113.518, 94612.9
253, 0.00148455, 2.34216e-06, 3, 2, 14098, 133.013, 91101.6
253, 0.00173202, 2.55655e-06, 2, 2, 14554, 155.319, 87249.9
253, 0.0019954, 2.9226e-06, 3, 2, 15058, 181.109, 82977.5
253, 0.00231468, 3.528e-06, 3, 2, 15655, 211.113, 78440.1
253, 0.00268359, 3.88382e-06, 3, 2, 16078, 239.311, 75837.5
253, 0.00310238, 4.36067e-06, 4, 3, 16825, 263.615, 75054.4
253, 0.00353093, 4.03919e-06, 3, 3, 17458, 296.784, 72444.6
253, 0.00395691, 4.51231e-06, 3, 2, 18070, 324.917, 71626.6
253, 0.00441271, 4.5152e-06, 2, 2, 18712, 352.088, 71346.9
253, 0.00485805, 4.18567e-06, 2, 3, 19288, 380.117, 71083.2
253, 0.00525731, 3.83165e-06, 2, 2, 19846, 407.678, 71091.3
253, 0.00565289, 4.06255e-06, 2, 2, 20386, 441.105, 70258.3
253, 0.00606737, 4.2353e-06, 2, 3, 20569, 479.548, 68891.8
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
254, 0, 1, 3, 2, 14284, 497.089, 68840.8
254, 2.55102e-05, 2.28584e-07, 2, 2, 10012, 9.13953, 104260
254, 6.25625e-05, 4.45268e-07, 2, 1, 10738, 19.4574, 102535
254, 0.000127242, 7.9625e-07, 2, 2, 11110, 30.0855, 102628
254, 0.000206301, 8.27655e-07, 2, 2, 11119, 39.4103, 106479
254, 0.000295748, 9.93277e-07, 2, 2, 11359, 52.4086, 101483
254, 0.000415557, 1.38146e-06, 2, 2, 12160, 66.6402, 97308.5
254, 0.000570718, 1.63198e-06, 4, 1, 12922, 82.4592, 93924.9
254, 0.000738894, 1.6089e-06, 3, 2, 13639, 97.2368, 93347.7
254, 0.000915084, 1.8312e-06, 2, 2, 14581, 120.657, 86954.7
254, 0.00112557, 2.33576e-06, 3, 2, 15472, 145.125, 82665.9
254, 0.00137707, 2.59408e-06, 3, 2, 16453, 172.226, 78927.2
254, 0.00164307, 2.75921e-06, 3, 2, 17428, 200.712, 76162.8
254, 0.00192276, 2.86109e-06, 3, 2, 18025, 227.835, 74892.3
254, 0.00222747, 3.32418e-06, 2, 2, 18553, 258.86, 73018.5
254, 0.00257371, 3.71785e-06, 4, 2, 18784, 289.393, 71784
254, 0.00293987, 3.47952e-06, 3, 2, 18832, 322.179, 70306.7
254, 0.00326482, 3.19762e-06, 3, 2, 19366, 351.508, 69880.9
254, 0.00359796, 3.68886e-06, 4, 2, 20203, 381.392, 69587.2
254, 0.00400916, 4.1928e-06, 4, 2, 20734, 413.314, 69172.6
254, 0.00442926, 4.31927e-06, 3, 2, 20983, 454.513, 67486.5
254, 0.0048364, 3.7745e-06, 3, 2, 21454, 494.43, 66334.1
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
255, 0, 1, 3, 2, 14284, 530.678, 65757.8
255, 1.96015e-05, 1.52961e-07, 2, 1, 10162, 7.41154, 128364
255, 4.44228e-05, 2.90139e-07, 2, 1, 10897, 15.9113, 126129
255, 8.52576e-05, 4.77364e-07, 2, 2, 10921, 23.4304, 132162
255, 0.000140965, 5.69525e-07, 2, 2, 10732, 31.8234, 131321
255, 0.00020383, 7.20031e-07, 2, 2, 10741, 40.6341, 129243
255, 0.00027181, 7.58023e-07, 2, 2, 11170, 50.9295, 124651
255, 0.000365661, 9.9552e-07, 3, 2, 11647, 62.0279, 120666
255, 0.000466785, 1.07082e-06, 2, 2, 12301, 76.6914, 113293
255, 0.000589762, 1.33356e-06, 3, 2, 12667, 92.5505, 107352
255, 0.00072156, 1.47403e-06, 3, 2, 12931, 103.239, 108642
255, 0.000875985, 1.69383e-06, 3, 2, 12937, 115.629, 108184
255, 0.00105252, 1.94999e-06, 3, 2, 13111, 132.307, 104352
255, 0.00126858, 2.25403e-06, 3, 2, 13291, 149.634, 101079
255, 0.00149201, 2.42503e-06, 3, 2, 13717, 164.579, 100108
255, 0.00172964, 2.30433e-06, 3, 2, 14206, 182.214, 98136.4
255, 0.00198145, 2.48135e-06, 3, 2, 14542, 200.68, 96287.4
255, 0.00220486, 2.34396e-06, 3, 2, 14830, 219.679, 94662.7
255, 0.00245928, 2.53415e-06, 3, 2, 15154, 242.451, 91965.2
255, 0.00274488, 2.70993e-06, 4, 2, 15847, 268.596, 88797.3
255, 0.00300665, 2.7799e-06, 4, 2, 16243, 295.303, 86208
255, 0.0033052, 2.80069e-06, 4, 2, 16981, 321.451, 84353.6
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
256, 0, 1, 4, 2, 14284, 347.687, 82408.1
256, 1.18591e-05, 9.8798e-08, 2, 1, 19030, 24.9883, 72137
256, 2.76864e-05, 1.85363e-07, 2, 1, 19795, 51.0213, 73447.6
256, 5.34179e-05, 3.04413e-07, 2, 2, 20065, 75.941, 75524.6
256, 8.68585e-05, 3.45664e-07, 2, 2, 20311, 105.728, 73336.2
256, 0.00013097, 5.42853e-07, 2, 2, 20554, 138.262, 70888
256, 0.000184491, 5.16507e-07, 2, 2, 20704, 165.626, 71611.5
256, 0.000246178, 7.0575e-07, 3, 2, 21328, 197.508, 70678.8
256, 0.000323024, 8.0357e-07, 3, 2, 22123, 231.908, 69564.5
256, 0.000408147, 9.07787e-07, 2, 2, 22951, 268.983, 68349.1
256, 0.000506923, 1.05486e-06, 3, 2, 23566, 314.169, 65917.4
256, 0.00061871, 1.20621e-06, 3, 2, 24193, 356.73, 64736.7
256, 0.00074396, 1.32876e-06, 3, 2, 24856, 396.806, 64381.5
256, 0.00088499, 1.50058e-06, 3, 2, 25243, 435.107, 64471.8
256, 0.00103831, 1.58746e-06, 3, 2, 25591, 477.651, 64055.8
256, 0.0011976, 1.5943e-06, 3, 2, 26122, 518.513, 63994.5
256, 0.00136138, 1.57148e-06, 2, 2, 26473, 558.523, 64117.1
256, 0.0015355, 1.89068e-06, 3, 2, 26890, 606.205, 63470
256, 0.00173228, 2.01025e-06, 7, 2, 27457, 651.531, 63224.8
256, 0.00194016, 2.05097e-06, 4, 2, 28216, 700.821, 62755.2
256, 0.00214963, 2.22595e-06, 4, 2, 29005, 752.382, 62263.3
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
257, 0, 1, 6, 2, 14284, 771.92, 62085.3
257, 6.90237e-06, 4.34267e-08, 2, 1, 14410, 16.0976, 84613.3
257, 1.40251e-05, 8.55487e-08, 2, 1, 15364, 33.5275, 84838.8
257, 2.57959e-05, 1.45778e-07, 2, 1, 16087, 56.2902, 78384.3
257, 4.10071e-05, 1.60548e-07, 2, 1, 16741, 77.6412, 77979.3
257, 6.03318e-05, 2.37035e-07, 3, 1, 17626, 98.2351, 79084.1
257, 8.63753e-05, 2.76703e-07, 2, 1, 18907, 126.932, 75560.1
257, 0.000115095, 3.05624e-07, 3, 1, 20398, 149.895, 77116.1
257, 0.000146982, 3.41386e-07, 2, 2, 21553, 179.846, 75965
257, 0.000181524, 3.47586e-07, 2, 2, 21706, 214.566, 73740.5
257, 0.000218216, 3.85838e-07, 2, 2, 22504, 244.549, 73683.3
257, 0.000259459, 4.33488e-07, 2, 2, 23416, 282.488, 71952.2
257, 0.000304356, 4.64504e-07, 2, 2, 24469, 322.28, 70498.3
257, 0.000352361, 4.95293e-07, 3, 2, 25693, 363.728, 69399.1
257, 0.000403445, 5.25927e-07, 3, 2, 26383, 406.817, 68474.5
257, 0.00045716, 5.42023e-07, 3, 1, 26923, 447.371, 68215.1
257, 0.000510579, 5.27011e-07, 3, 2, 27412, 493.999, 67268.6
257, 0.00056388, 5.51592e-07, 3, 1, 28261, 540.561, 66623.7
257, 0.000619686, 5.72986e-07, 3, 1, 29041, 588.745, 66040.2
257, 0.00067904, 6.16648e-07, 2, 2, 29746, 632.107, 66159.6
257, 0.000743305, 6.63843e-07, 3, 1, 30730, 672.737, 66651.3
257, 0.000811122, 6.7971e-07, 2, 2, 31666, 718.379, 66761.4
257, 0.000883022, 7.5488e-07, 2, 2, 32659, 775.339, 66006.2
257, 0.000960866, 7.99182e-07, 3, 2, 33844, 828.454, 65787.2
257, 0.00104344, 8.56666e-07, 3, 2, 34726, 880.415, 65797.2
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
258, 0, 1, 3, 2, 14284, 888.672, 65733.8
258, 6.6116e-06, 6.59775e-08, 2, 1, 12193, 8.8056, 131194
258, 1.79673e-05, 1.63481e-07, 2, 1, 12889, 18.7349, 128757
258, 3.61318e-05, 1.78119e-07, 2, 1, 13435, 29.1878, 127654
258, 5.53153e-05, 2.13672e-07, 2, 1, 14104, 44.9467, 113483
258, 7.61846e-05, 2.28064e-07, 2, 2, 15190, 63.7225, 102963
258, 0.000103963, 2.84664e-07, 2, 1, 15955, 83.2003, 97628.9
258, 0.000136828, 3.4336e-07, 3, 2, 15592, 99.3606, 97706.2
258, 0.000170375, 3.46702e-07, 2, 2, 15769, 112.262, 100443
258, 0.000209423, 4.4981e-07, 2, 2, 16147, 123.252, 104414
258, 0.000258388, 4.95749e-07, 2, 2, 17164, 140.956, 103101
258, 0.000303129, 4.27585e-07, 2, 1, 17542, 162.833, 99888.7
258, 0.000350792, 5.48233e-07, 2, 1, 18157, 178.611, 101011
258, 0.000413315, 6.59425e-07, 3, 2, 18766, 205.46, 96781
258, 0.000479057, 6.43194e-07, 3, 2, 19363, 234.029, 93107
258, 0.000541777, 6.25176e-07, 2, 2, 19777, 268.172, 88557.1
258, 0.000606344, 7.01341e-07, 2, 2, 20428, 300.497, 85707.6
258, 0.000685333, 8.53317e-07, 2, 2, 21448, 336.287, 82812
258, 0.000761778, 6.61344e-07, 3, 2, 22438, 372.867, 80570.4
258, 0.00082937, 6.77226e-07, 2, 2, 23161, 414.69, 77933.1
258, 0.000901983, 7.26582e-07, 2, 2, 24055, 459.496, 75459.2
258, 0.000986244, 9.23269e-07, 3, 2, 25417, 499.718, 74329.3
258, 0.00108063, 9.6636e-07, 3, 2, 26794, 541.677, 73377.5
258, 0.00119231, 1.14086e-06, 3, 2, 28063, 588.315, 72226.2
258, 0.00130424, 1.15142e-06, 3, 2, 29443, 643.448, 70504.1
258, 0.00142888, 1.35193e-06, 3, 2, 30598, 693.656, 69725.8
run, t, dt, mgp.i, mgu.i, grid->tn, perf.t, perf.speed
259, 0, 1, 4, 2, 14284, 722.193, 69112.6
259, 2.37589e-05, 2.71829e-07, 2, 2, 9544, 8.48931, 106319
259, 6.75256e-05, 5.21472e-07, 2, 1, 10306, 17.741, 106883
259, 0.00014388, 9.11695e-07, 2, 2, 10600, 28.2925, 103966
259, 0.000233359, 9.2845e-07, 2, 2, 10705, 38.5031, 103931
259, 0.000330793, 9.80379e-07, 2, 2, 11302, 46.2153, 110242
259, 0.000438297, 1.33936e-06, 2, 1, 12127, 53.976, 116045
259, 0.000578276, 1.68876e-06, 2, 2, 12946, 67.5209, 111387
259, 0.000743438, 1.67521e-06, 3, 2, 13144, 84.4139, 104578
259, 0.000913644, 1.80014e-06, 2, 2, 13591, 104.501, 97258
259, 0.00111701, 2.299e-06, 2, 2, 14071, 127.365, 90680.4
259, 0.00135318, 2.34467e-06, 4, 2, 14503, 154.008, 84288.7
259, 0.00158857, 2.33247e-06, 2, 2, 14794, 172.505, 83727.5
259, 0.00185629, 3.08396e-06, 3, 2, 15265, 194.389, 82014.9
259, 0.00216282, 3.02018e-06, 2, 2, 15619, 214.49, 81549
259, 0.00245354, 2.96559e-06, 3, 2, 16105, 237.277, 80393.2
259, 0.00275441, 3.08929e-06, 3, 2, 16603, 260.797, 79416.1
259, 0.00309182, 3.75454e-06, 3, 2, 17050, 284.852, 78628
259, 0.00349189, 4.49292e-06, 3, 2, 17317, 308.926, 78054.1
259, 0.00391535, 4.37898e-06, 3, 2, 18046, 338.479, 76442.7
259, 0.00438309, 3.08554e-06, 3, 2, 18496, 365.491, 75788.8
259, 0.00490296, 6.08084e-06, 4, 3, 18508, 401.789, 73551.4
259, 0.00550254, 5.73363e-06, 4, 3, 18883, 442.363, 71022.8
